model,fold,metric_name,value
fabikru/model_15M_small_ds_masking_30_predicted_hparams,0,mae,0.6161103692584659
fabikru/model_15M_small_ds_masking_30_predicted_hparams,0,mse,0.6196286941697159
fabikru/model_15M_small_ds_masking_30_predicted_hparams,0,r2,0.5762216803743139
fabikru/model_15M_small_ds_masking_30_predicted_hparams,0,rho,0.7572102371775519
fabikru/model_15M_small_ds_masking_30_predicted_hparams,1,mae,0.5417080267672783
fabikru/model_15M_small_ds_masking_30_predicted_hparams,1,mse,0.5383117560897057
fabikru/model_15M_small_ds_masking_30_predicted_hparams,1,r2,0.6116309166195831
fabikru/model_15M_small_ds_masking_30_predicted_hparams,1,rho,0.7996659861458476
fabikru/model_15M_small_ds_masking_30_predicted_hparams,2,mae,0.5744194346214432
fabikru/model_15M_small_ds_masking_30_predicted_hparams,2,mse,0.5855368070082083
fabikru/model_15M_small_ds_masking_30_predicted_hparams,2,r2,0.5811725041094962
fabikru/model_15M_small_ds_masking_30_predicted_hparams,2,rho,0.7732502032902472
fabikru/model_15M_small_ds_masking_30_predicted_hparams,3,mae,0.5609832349682806
fabikru/model_15M_small_ds_masking_30_predicted_hparams,3,mse,0.564686811860897
fabikru/model_15M_small_ds_masking_30_predicted_hparams,3,r2,0.5964019770279012
fabikru/model_15M_small_ds_masking_30_predicted_hparams,3,rho,0.7797317125710762
fabikru/model_15M_small_ds_masking_30_predicted_hparams,4,mae,0.554922506989185
fabikru/model_15M_small_ds_masking_30_predicted_hparams,4,mse,0.5682662983822905
fabikru/model_15M_small_ds_masking_30_predicted_hparams,4,r2,0.5937346947761932
fabikru/model_15M_small_ds_masking_30_predicted_hparams,4,rho,0.7747099140333105
fabikru/model_15M_small_ds_masking_30_predicted_hparams,5,mae,0.5474718460087866
fabikru/model_15M_small_ds_masking_30_predicted_hparams,5,mse,0.5641094848315085
fabikru/model_15M_small_ds_masking_30_predicted_hparams,5,r2,0.5893647670490295
fabikru/model_15M_small_ds_masking_30_predicted_hparams,5,rho,0.767359953416066
fabikru/model_15M_small_ds_masking_30_predicted_hparams,6,mae,0.606540273189835
fabikru/model_15M_small_ds_masking_30_predicted_hparams,6,mse,0.6184661061751688
fabikru/model_15M_small_ds_masking_30_predicted_hparams,6,r2,0.5624295261643275
fabikru/model_15M_small_ds_masking_30_predicted_hparams,6,rho,0.755897397545209
fabikru/model_15M_small_ds_masking_30_predicted_hparams,7,mae,0.5880385479312971
fabikru/model_15M_small_ds_masking_30_predicted_hparams,7,mse,0.6494299211318432
fabikru/model_15M_small_ds_masking_30_predicted_hparams,7,r2,0.5525192240601096
fabikru/model_15M_small_ds_masking_30_predicted_hparams,7,rho,0.7607430333518713
fabikru/model_15M_small_ds_masking_30_predicted_hparams,8,mae,0.5955679453429783
fabikru/model_15M_small_ds_masking_30_predicted_hparams,8,mse,0.6367408254515939
fabikru/model_15M_small_ds_masking_30_predicted_hparams,8,r2,0.554140709088314
fabikru/model_15M_small_ds_masking_30_predicted_hparams,8,rho,0.7474909448307786
fabikru/model_15M_small_ds_masking_30_predicted_hparams,9,mae,0.5709370793062832
fabikru/model_15M_small_ds_masking_30_predicted_hparams,9,mse,0.5771119392313317
fabikru/model_15M_small_ds_masking_30_predicted_hparams,9,r2,0.5825823865410891
fabikru/model_15M_small_ds_masking_30_predicted_hparams,9,rho,0.7649925752912192
fabikru/model_15M_small_ds_masking_30_predicted_hparams,10,mae,0.5444816253740014
fabikru/model_15M_small_ds_masking_30_predicted_hparams,10,mse,0.5395618438390727
fabikru/model_15M_small_ds_masking_30_predicted_hparams,10,r2,0.6128345760594816
fabikru/model_15M_small_ds_masking_30_predicted_hparams,10,rho,0.783532888013342
fabikru/model_15M_small_ds_masking_30_predicted_hparams,11,mae,0.5451083434357135
fabikru/model_15M_small_ds_masking_30_predicted_hparams,11,mse,0.5514558414375635
fabikru/model_15M_small_ds_masking_30_predicted_hparams,11,r2,0.6155032873520825
fabikru/model_15M_small_ds_masking_30_predicted_hparams,11,rho,0.7921044869024417
fabikru/model_15M_small_ds_masking_30_predicted_hparams,12,mae,0.5286198413922665
fabikru/model_15M_small_ds_masking_30_predicted_hparams,12,mse,0.5109857084175423
fabikru/model_15M_small_ds_masking_30_predicted_hparams,12,r2,0.634616024244143
fabikru/model_15M_small_ds_masking_30_predicted_hparams,12,rho,0.7915196019652755
fabikru/model_15M_small_ds_masking_30_predicted_hparams,13,mae,0.569698127833697
fabikru/model_15M_small_ds_masking_30_predicted_hparams,13,mse,0.6036430053143793
fabikru/model_15M_small_ds_masking_30_predicted_hparams,13,r2,0.5654786671674166
fabikru/model_15M_small_ds_masking_30_predicted_hparams,13,rho,0.7708587538912064
fabikru/model_15M_small_ds_masking_30_predicted_hparams,14,mae,0.5767866382011848
fabikru/model_15M_small_ds_masking_30_predicted_hparams,14,mse,0.5663305902687386
fabikru/model_15M_small_ds_masking_30_predicted_hparams,14,r2,0.6032604815750502
fabikru/model_15M_small_ds_masking_30_predicted_hparams,14,rho,0.7921601269399445
fabikru/model_15M_small_ds_masking_30_predicted_hparams,15,mae,0.5485527415124213
fabikru/model_15M_small_ds_masking_30_predicted_hparams,15,mse,0.5462732065174872
fabikru/model_15M_small_ds_masking_30_predicted_hparams,15,r2,0.6157271325957678
fabikru/model_15M_small_ds_masking_30_predicted_hparams,15,rho,0.7918543499167091
